,id,Trades,Profit Trades,Loss Trades,Best trade,Worst trade,Gross Profit,Gross Loss,Maximum consecutive wins,Maximal consecutive profit,Sharpe Ratio,Trading activity,Max deposit load,Latest trade,Trades per week,Avg holding time,Recovery Factor,Long Trades,Short Trades,Profit Factor,Expected Payoff,Average Profit,Average Loss,Maximum consecutive losses,Maximal consecutive loss,Monthly growth,Annual Forecast,Algo trading,Best trade,Maximum consecutive wins,Maximal consecutive profit,Worst trade,Maximum consecutive losses,Maximal consecutive loss,Absolute,Maximal,By Balance,By Equity
904,1482251,267,241 (90.26%),26 (9.74%),21.01 USD,-151.93 USD,"798.19 USD
 (64 925 pips)","-709.94 USD
 (44 584 pips)",31 (206.17 USD),206.17 USD (31),0.09,75.44%,12.10%,9 hours ago,14,13 hours,0.22,138 (51.69%),129 (48.31%),1.12,0.33 USD,3.31 USD,-27.31 USD,3 (-79.06 USD),-151.93 USD (1),-41.41%,-100.00%,100%,21.01 USD,31 (206.17 USD),206.17 USD (31),-151.93 USD,3 (-79.06 USD),-151.93 USD (1),0.08 USD,402.02 USD (69.87%),61.95% (402.30 USD),35.44% (141.14 USD)
905,1616586,21,11 (52.38%),10 (47.62%),2.30 USD,-1.78 USD,"9.57 USD
 (25 025 pips)","-5.24 USD
 (13 033 pips)",4 (2.00 USD),2.30 USD (1),0.22,68.80%,88.72%,2 days ago,10,2 days,2.43,10 (47.62%),11 (52.38%),1.83,0.21 USD,0.87 USD,-0.52 USD,2 (-0.79 USD),-1.78 USD (1),3.61%,,95%,2.30 USD,4 (2.00 USD),2.30 USD (1),-1.78 USD,2 (-0.79 USD),-1.78 USD (1),1.78 USD,1.78 USD (1.48%),0.69% (0.84 USD),0.44% (0.55 USD)
906,1466961,204,201 (98.52%),3 (1.47%),12.07 USD,-93.98 USD,"604.70 USD
 (66 862 pips)","-112.07 USD
 (13 051 pips)",110 (342.24 USD),342.24 USD (110),0.36,100.00%,24.07%,1 day ago,5,2 days,5.23,136 (66.67%),68 (33.33%),5.4,2.41 USD,3.01 USD,-37.36 USD,1 (-93.98 USD),-93.98 USD (1),-0.73%,-7.17%,0%,12.07 USD,110 (342.24 USD),342.24 USD (110),-93.98 USD,1 (-93.98 USD),-93.98 USD (1),0.40 USD,94.18 USD (1.67%),1.84% (94.02 USD),20.02% (1 014.03 USD)
907,1548276,16 036,12 091 (75.39%),3 945 (24.60%),952.54 AUD,-1 792.13 AUD,"324 558.73 AUD
 (354 617 pips)","-263 800.27 AUD
 (210 445 pips)",410 (10 168.02 AUD),16 697.77 AUD (175),0.13,14.47%,124.78%,14 hours ago,2053,1 hour,0.84,3 318 (20.69%),12 718 (79.31%),1.23,3.79 AUD,26.84 AUD,-66.87 AUD,326 (-71 636.90 AUD),-71 636.90 AUD (326),6.73%,,3%,952.54 AUD,410 (10 168.02 AUD),16 697.77 AUD (175),-1 792.13 AUD,326 (-71 636.90 AUD),-71 636.90 AUD (326),57.00 AUD,72 345.67 AUD (22.68%),30.57% (73 158.67 AUD),49.83% (117 981.59 AUD)
908,1589634,142,135 (95.07%),7 (4.93%),126.50 AUD,-65.99 AUD,"2 664.60 AUD
 (16 371 pips)","-323.35 AUD
 (1 861 pips)",46 (700.66 AUD),764.99 AUD (41),0.55,90.21%,6.02%,2 hours ago,38,18 hours,28.63,72 (50.70%),70 (49.30%),8.24,16.49 AUD,19.74 AUD,-46.19 AUD,2 (-81.79 AUD),-81.79 AUD (2),25.05%,,100%,126.50 AUD,46 (700.66 AUD),764.99 AUD (41),-65.99 AUD,2 (-81.79 AUD),-81.79 AUD (2),0.84 AUD,81.79 AUD (0.82%),0.82% (82.63 AUD),7.25% (784.78 AUD)
909,931529,1 061,827 (77.94%),234 (22.05%),1 624.47 USD,-831.53 USD,"30 559.89 USD
 (234 058 pips)","-18 554.95 USD
 (205 837 pips)",30 (612.49 USD),2 140.32 USD (2),0.1,100.00%,49.29%,8 hours ago,15,4 days,10.21,539 (50.80%),522 (49.20%),1.65,11.31 USD,36.95 USD,-79.29 USD,3 (-523.55 USD),-831.53 USD (1),3.35%,44.03%,100%,1 624.47 USD,30 (612.49 USD),2 140.32 USD (2),-831.53 USD,3 (-523.55 USD),-831.53 USD (1),0.00 USD,1 175.69 USD (9.32%),9.32% (1 175.69 USD),64.81% (11 976.79 USD)
910,1481693,192,162 (84.37%),30 (15.63%),4.15 USD,-35.79 USD,"134.17 USD
 (11 145 pips)","-116.47 USD
 (7 415 pips)",36 (19.18 USD),19.18 USD (36),0.05,17.08%,29.20%,7 hours ago,14,4 hours,0.47,68 (35.42%),124 (64.58%),1.15,0.09 USD,0.83 USD,-3.88 USD,4 (-9.31 USD),-35.79 USD (1),-1.64%,-19.88%,95%,4.15 USD,36 (19.18 USD),19.18 USD (36),-35.79 USD,4 (-9.31 USD),-35.79 USD (1),0.07 USD,37.38 USD (5.80%),7.06% (14.56 USD),9.86% (9.82 USD)
911,1591740,12,9 (75.00%),3 (25.00%),77.53 USD,-70.70 USD,"350.50 USD
 (5 162 pips)","-87.62 USD
 (651 pips)",4 (181.27 USD),181.27 USD (4),0.57,28.83%,2.21%,15 hours ago,3,24 hours,3.72,2 (16.67%),10 (83.33%),4,21.91 USD,38.94 USD,-29.21 USD,1 (-70.70 USD),-70.70 USD (1),13.41%,,0%,77.53 USD,4 (181.27 USD),181.27 USD (4),-70.70 USD,1 (-70.70 USD),-70.70 USD (1),11.18 USD,70.70 USD (3.39%),3.39% (70.70 USD),4.65% (93.79 USD)
912,1604429,69,69 (100.00%),0 (0.00%),55.80 USD,0.00 USD,"447.21 USD
 (11 539 pips)",0.00 USD,69 (447.21 USD),447.21 USD (69),0.7,95.89%,6.74%,31 minutes ago,37,15 hours,0,67 (97.10%),2 (2.90%),n/a,6.48 USD,6.48 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),22.36%,,0%,55.80 USD,69 (447.21 USD),447.21 USD (69),0.00 USD,0 (0.00 USD),0.00 USD (0),0.00 USD,0.00 USD (0.00%),0.00% (0.00 USD),14.48% (354.44 USD)
913,1615945,15,10 (66.66%),5 (33.33%),332.90 USD,-189.41 USD,"1 278.55 USD
 (33 103 pips)","-855.55 USD
 (80 085 pips)",4 (441.87 USD),587.40 USD (3),0.24,62.40%,15.15%,43 minutes ago,17,5 hours,0.84,3 (20.00%),12 (80.00%),1.49,28.20 USD,127.86 USD,-171.11 USD,3 (-394.04 USD),-394.04 USD (3),14.32%,,0%,332.90 USD,4 (441.87 USD),587.40 USD (3),-189.41 USD,3 (-394.04 USD),-394.04 USD (3),152.90 USD,501.35 USD (15.07%),14.58% (485.35 USD),20.21% (571.10 USD)
914,1608080,27,18 (66.66%),9 (33.33%),10.80 USD,-11.00 USD,"60.52 USD
 (1 458 pips)","-49.30 USD
 (1 304 pips)",7 (21.92 USD),21.92 USD (7),0.09,16.01%,5.17%,11 minutes ago,17,3 hours,0.63,14 (51.85%),13 (48.15%),1.23,0.42 USD,3.36 USD,-5.48 USD,2 (-5.52 USD),-11.00 USD (1),1.12%,,0%,10.80 USD,7 (21.92 USD),21.92 USD (7),-11.00 USD,2 (-5.52 USD),-11.00 USD (1),13.91 USD,17.84 USD (1.76%),1.75% (17.74 USD),1.84% (18.25 USD)
915,1443034,161,103 (63.97%),58 (36.02%),37.63 USD,-94.60 USD,"462.51 USD
 (4 870 530 pips)","-873.98 USD
 (10 525 728 pips)",13 (61.91 USD),102.57 USD (4),-0.11,64.36%,11.34%,4 minutes ago,4,15 hours,-0.69,54 (33.54%),107 (66.46%),0.53,-2.56 USD,4.49 USD,-15.07 USD,9 (-321.49 USD),-321.49 USD (9),25.17%,,0%,37.63 USD,13 (61.91 USD),102.57 USD (4),-94.60 USD,9 (-321.49 USD),-321.49 USD (9),585.84 USD,594.12 USD (53.76%),53.76% (594.12 USD),28.56% (33.97 USD)
916,1604734,418,306 (73.20%),112 (26.79%),18.57 USD,-109.78 USD,"963.81 USD
 (19 080 pips)","-903.02 USD
 (14 516 pips)",24 (73.64 USD),80.65 USD (17),0.06,56.80%,24.21%,18 minutes ago,272,7 hours,0.35,178 (42.58%),240 (57.42%),1.07,0.15 USD,3.15 USD,-8.06 USD,5 (-63.84 USD),-124.82 USD (3),1.61%,,99%,18.57 USD,24 (73.64 USD),80.65 USD (17),-109.78 USD,5 (-63.84 USD),-124.82 USD (3),2.10 USD,175.56 USD (7.45%),7.72% (175.56 USD),12.35% (276.96 USD)
917,1338801,76,76 (100.00%),0 (0.00%),5.74 USD,0.00 USD,"152.19 USD
 (16 627 pips)",-3.36 USD,76 (152.19 USD),152.19 USD (76),1.57,100.00%,12.80%,23 hours ago,3,2 days,620.13,51 (67.11%),25 (32.89%),45.29,2.00 USD,2.00 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),3.83%,46.42%,0%,5.74 USD,76 (152.19 USD),152.19 USD (76),0.00 USD,0 (0.00 USD),0.00 USD (0),0.04 USD,0.24 USD (0.11%),0.04% (0.04 USD),53.55% (127.47 USD)
918,1102660,653,507 (77.64%),146 (22.36%),1 941.06 USD,-2 373.06 USD,"15 312.48 USD
 (2 667 829 pips)","-9 558.96 USD
 (1 235 887 pips)",35 (51.92 USD),2 195.72 USD (8),0.04,61.31%,122.10%,4 hours ago,9,2 days,1.84,355 (54.36%),298 (45.64%),1.6,8.81 USD,30.20 USD,-65.47 USD,10 (-40.57 USD),-3 086.04 USD (2),14.53%,176.29%,84%,1 941.06 USD,35 (51.92 USD),2 195.72 USD (8),-2 373.06 USD,10 (-40.57 USD),-3 086.04 USD (2),622.00 USD,3 132.63 USD (104.05%),69.51% (3 100.05 USD),60.96% (2 275.43 USD)
919,1515403,59,59 (100.00%),0 (0.00%),38.28 USD,0.00 USD,"304.82 USD
 (2 666 pips)",0.00 USD,59 (304.82 USD),304.82 USD (59),0.61,0.36%,16.53%,4 hours ago,3,32 minutes,0,29 (49.15%),30 (50.85%),n/a,5.17 USD,5.17 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),7.32%,,0%,38.28 USD,59 (304.82 USD),304.82 USD (59),0.00 USD,0 (0.00 USD),0.00 USD (0),0.00 USD,0.00 USD (0.00%),0.00% (0.00 USD),1.23% (7.35 USD)
920,1210206,5 503,4 252 (77.26%),1 251 (22.73%),167.16 USD,-89.52 USD,"11 123.73 USD
 (175 624 pips)","-9 837.95 USD
 (94 796 pips)",50 (52.08 USD),937.59 USD (33),0.09,23.28%,101.15%,9 hours ago,147,6 hours,0.99,2 335 (42.43%),3 168 (57.57%),1.13,0.23 USD,2.62 USD,-7.86 USD,18 (-15.63 USD),-533.29 USD (14),20.81%,252.52%,97%,167.16 USD,50 (52.08 USD),937.59 USD (33),-89.52 USD,18 (-15.63 USD),-533.29 USD (14),46.87 USD,1 300.66 USD (50.99%),64.99% (1 305.36 USD),33.12% (218.57 USD)
921,1507689,32,30 (93.75%),2 (6.25%),1 432.50 USD,-524.50 USD,"9 979.53 USD
 (20 140 pips)","-1 032.50 USD
 (2 065 pips)",28 (9 321.03 USD),9 321.03 USD (28),0.76,99.13%,1.99%,9 hours ago,1,1 day,17.06,25 (78.13%),7 (21.88%),9.67,279.59 USD,332.65 USD,-516.25 USD,1 (-524.50 USD),-524.50 USD (1),1.38%,,0%,1 432.50 USD,28 (9 321.03 USD),9 321.03 USD (28),-524.50 USD,1 (-524.50 USD),-524.50 USD (1),524.50 USD,524.50 USD (0.52%),0.51% (508.00 USD),30.38% (33 101.95 USD)
922,1609738,13,10 (76.92%),3 (23.08%),16.49 USD,-5.18 USD,"60.39 USD
 (899 pips)","-14.60 USD
 (134 pips)",5 (35.96 USD),35.96 USD (5),0.69,16.39%,18.13%,1 day ago,6,3 hours,7.68,6 (46.15%),7 (53.85%),4.14,3.52 USD,6.04 USD,-4.87 USD,1 (-5.18 USD),-5.18 USD (1),22.16%,,92%,16.49 USD,5 (35.96 USD),35.96 USD (5),-5.18 USD,1 (-5.18 USD),-5.18 USD (1),0.18 USD,5.96 USD (4.87%),2.11% (5.60 USD),15.10% (41.76 USD)
923,1602461,119,91 (76.47%),28 (23.53%),14.10 USD,-7.28 USD,"236.30 USD
 (17 584 pips)","-47.18 USD
 (4 514 pips)",9 (19.49 USD),34.27 USD (7),0.52,27.56%,5.21%,2 hours ago,45,1 hour,9.04,5 (4.20%),114 (95.80%),5.01,1.59 USD,2.60 USD,-1.69 USD,4 (-20.91 USD),-20.91 USD (4),25.49%,,100%,14.10 USD,9 (19.49 USD),34.27 USD (7),-7.28 USD,4 (-20.91 USD),-20.91 USD (4),0.00 USD,20.91 USD (2.37%),2.37% (20.91 USD),10.18% (89.66 USD)
924,1085514,98,91 (92.85%),7 (7.14%),34.13 USD,-11.16 USD,"607.40 USD
 (64 083 pips)","-29.73 USD
 (1 584 pips)",54 (379.05 USD),379.05 USD (54),0.73,99.87%,15.52%,6 days ago,1,12 days,38.93,14 (14.29%),84 (85.71%),20.43,5.89 USD,6.67 USD,-4.25 USD,3 (-14.24 USD),-14.24 USD (3),2.16%,26.20%,0%,34.13 USD,54 (379.05 USD),379.05 USD (54),-11.16 USD,3 (-14.24 USD),-14.24 USD (3),0.04 USD,14.84 USD (2.73%),0.79% (14.74 USD),46.95% (878.55 USD)
925,1590641,31,29 (93.54%),2 (6.45%),19.25 USD,-3.18 USD,"172.47 USD
 (8 890 pips)","-5.46 USD
 (347 pips)",15 (63.38 USD),84.88 USD (10),1.05,21.27%,3.11%,2 days ago,2,1 day,52.52,23 (74.19%),8 (25.81%),31.59,5.39 USD,5.95 USD,-2.73 USD,1 (-3.18 USD),-3.18 USD (1),8.35%,,100%,19.25 USD,15 (63.38 USD),84.88 USD (10),-3.18 USD,1 (-3.18 USD),-3.18 USD (1),0.00 USD,3.18 USD (0.15%),0.15% (3.18 USD),3.37% (69.52 USD)
926,1619827,136,103 (75.73%),33 (24.26%),23.27 USD,-25.28 USD,"248.22 USD
 (23 133 pips)","-233.80 USD
 (17 032 pips)",23 (75.85 USD),75.85 USD (23),0.03,100.00%,5.05%,2 hours ago,18,11 hours,0.15,70 (51.47%),66 (48.53%),1.06,0.11 USD,2.41 USD,-7.08 USD,4 (-20.66 USD),-43.00 USD (2),18.80%,,0%,23.27 USD,23 (75.85 USD),75.85 USD (23),-25.28 USD,4 (-20.66 USD),-43.00 USD (2),93.97 USD,93.97 USD (18.79%),18.77% (93.87 USD),4.22% (21.60 USD)
927,1585632,31,29 (93.54%),2 (6.45%),28.61 USD,-4.79 USD,"221.87 USD
 (9 057 pips)","-13.17 USD
 (397 pips)",19 (114.40 USD),114.40 USD (19),0.96,24.13%,2.32%,2 days ago,1,1 day,43.57,24 (77.42%),7 (22.58%),16.85,6.73 USD,7.65 USD,-6.59 USD,1 (-4.79 USD),-4.79 USD (1),6.98%,,100%,28.61 USD,19 (114.40 USD),114.40 USD (19),-4.79 USD,1 (-4.79 USD),-4.79 USD (1),0.35 USD,4.79 USD (0.15%),0.16% (4.90 USD),2.62% (81.46 USD)
928,828039,1 413,1 328 (93.98%),85 (6.02%),13 170.00 BRL,-14 725.00 BRL,"382 813.23 BRL
 (5 495 964 pips)","-127 308.35 BRL
 (4 287 880 pips)",145 (24 065.85 BRL),36 789.35 BRL (106),0.18,99.55%,124.57%,18 hours ago,4,27 days,8.01,1 284 (90.87%),129 (9.13%),3.01,180.82 BRL,288.26 BRL,-1 497.75 BRL,16 (-326.35 BRL),-31 890.00 BRL (3),0.01%,0.11%,0%,13 170.00 BRL,145 (24 065.85 BRL),36 789.35 BRL (106),-14 725.00 BRL,16 (-326.35 BRL),-31 890.00 BRL (3),0.00 BRL,31 890.00 BRL (4.71%),4.71% (31 890.00 BRL),25.62% (207 779.17 BRL)
929,1592347,50,40 (80.00%),10 (20.00%),2.52 USD,-1.58 USD,"10.40 USD
 (5 958 pips)","-3.40 USD
 (1 756 pips)",15 (3.32 USD),4.00 USD (4),0.29,1.31%,1.13%,17 hours ago,19,5 minutes,4.32,13 (26.00%),37 (74.00%),3.06,0.14 USD,0.26 USD,-0.34 USD,2 (-1.62 USD),-1.62 USD (2),0.94%,,82%,2.52 USD,15 (3.32 USD),4.00 USD (4),-1.58 USD,2 (-1.62 USD),-1.62 USD (2),0.00 USD,1.62 USD (0.16%),0.16% (1.62 USD),0.84% (8.40 USD)
930,1592428,43,42 (97.67%),1 (2.33%),33.65 EUR,-0.19 EUR,"190.89 EUR
 (46 178 pips)","-0.19 EUR
 (1 pips)",33 (152.30 EUR),152.30 EUR (33),0.75,79.78%,24.72%,14 hours ago,15,9 hours,1003.68,1 (2.33%),42 (97.67%),1004.68,4.43 EUR,4.55 EUR,-0.19 EUR,1 (-0.19 EUR),-0.19 EUR (1),8.01%,,0%,33.65 EUR,33 (152.30 EUR),152.30 EUR (33),-0.19 EUR,1 (-0.19 EUR),-0.19 EUR (1),0.00 EUR,0.19 EUR (0.01%),0.01% (0.19 EUR),12.85% (329.62 EUR)
931,748852,1 252,1 171 (93.53%),81 (6.47%),481.70 USD,-255.06 USD,"6 221.58 USD
 (67 084 pips)","-3 042.36 USD
 (30 240 pips)",76 (76.24 USD),481.70 USD (1),0.15,27.99%,19.69%,9 hours ago,26,12 hours,9.02,733 (58.55%),519 (41.45%),2.04,2.54 USD,5.31 USD,-37.56 USD,2 (-166.92 USD),-255.06 USD (1),8.49%,102.95%,100%,481.70 USD,76 (76.24 USD),481.70 USD (1),-255.06 USD,2 (-166.92 USD),-255.06 USD (1),0.04 USD,352.61 USD (15.21%),7.07% (32.73 USD),66.12% (4 073.92 USD)
932,1623172,81,64 (79.01%),17 (20.99%),14.57 USD,-6.57 USD,"79.04 USD
 (6 332 pips)","-29.31 USD
 (2 560 pips)",24 (19.51 USD),19.51 USD (24),0.28,100.00%,14.08%,34 minutes ago,92,6 hours,2.33,48 (59.26%),33 (40.74%),2.7,0.61 USD,1.24 USD,-1.72 USD,4 (-21.34 USD),-21.34 USD (4),7.00%,,95%,14.57 USD,24 (19.51 USD),19.51 USD (24),-6.57 USD,4 (-21.34 USD),-21.34 USD (4),0.09 USD,21.34 USD (3.31%),2.59% (21.34 USD),4.15% (34.29 USD)
933,1510588,83,83 (100.00%),0 (0.00%),36.50 USD,0.00 USD,"195.43 USD
 (4 745 pips)",0.00 USD,83 (195.43 USD),195.43 USD (83),0.49,0.36%,52.21%,4 hours ago,3,1 hour,0,50 (60.24%),33 (39.76%),n/a,2.35 USD,2.35 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),5.19%,,0%,36.50 USD,83 (195.43 USD),195.43 USD (83),0.00 USD,0 (0.00 USD),0.00 USD (0),0.00 USD,0.00 USD (0.00%),0.00% (0.00 USD),10.21% (103.05 USD)
934,1594915,16,14 (87.50%),2 (12.50%),88.57 USD,-14.80 USD,"329.27 USD
 (1 852 pips)","-14.98 USD
 (74 pips)",8 (178.31 USD),178.31 USD (8),0.75,41.02%,2.09%,24 hours ago,4,11 hours,21.24,10 (62.50%),6 (37.50%),21.98,19.64 USD,23.52 USD,-7.49 USD,1 (-14.80 USD),-14.80 USD (1),7.70%,,100%,88.57 USD,8 (178.31 USD),178.31 USD (8),-14.80 USD,1 (-14.80 USD),-14.80 USD (1),0.00 USD,14.80 USD (0.35%),0.35% (14.80 USD),9.79% (428.13 USD)
935,1592148,13,9 (69.23%),4 (30.77%),16.67 USD,-4.60 USD,"36.08 USD
 (1 744 pips)","-8.21 USD
 (775 pips)",4 (6.90 USD),19.73 USD (3),0.43,34.39%,2.20%,16 hours ago,5,1 day,5.9,4 (30.77%),9 (69.23%),4.39,2.14 USD,4.01 USD,-2.05 USD,2 (-4.64 USD),-4.64 USD (2),5.58%,,100%,16.67 USD,4 (6.90 USD),19.73 USD (3),-4.60 USD,2 (-4.64 USD),-4.64 USD (2),0.03 USD,4.72 USD (0.93%),0.92% (4.67 USD),3.64% (18.44 USD)
936,889717,1 716,1 324 (77.15%),392 (22.84%),8 947.21 USD,-3 130.54 USD,"225 706.70 USD
 (947 435 pips)","-72 197.74 USD
 (566 719 pips)",76 (10 011.58 USD),10 389.71 USD (11),0.13,79.15%,95.83%,7 days ago,2,2 days,27.88,973 (56.70%),743 (43.30%),3.13,89.46 USD,170.47 USD,-184.18 USD,7 (-2 625.74 USD),-3 488.26 USD (3),9.52%,115.52%,82%,8 947.21 USD,76 (10 011.58 USD),10 389.71 USD (11),-3 130.54 USD,7 (-2 625.74 USD),-3 488.26 USD (3),18.80 USD,5 507.03 USD (3.48%),9.44% (5 507.03 USD),68.72% (16 812.44 USD)
937,1128683,221,181 (81.90%),40 (18.10%),25.48 USD,-10.69 USD,"532.64 USD
 (47 569 pips)","-159.94 USD
 (16 765 pips)",34 (75.81 USD),75.81 USD (34),0.35,38.34%,49.81%,9 days ago,0,3 days,13.95,97 (43.89%),124 (56.11%),3.33,1.69 USD,2.94 USD,-4.00 USD,4 (-26.72 USD),-26.72 USD (4),17.57%,213.18%,98%,25.48 USD,34 (75.81 USD),75.81 USD (34),-10.69 USD,4 (-26.72 USD),-26.72 USD (4),0.00 USD,26.72 USD (6.71%),9.60% (26.72 USD),65.15% (149.72 USD)
938,1593705,569,424 (74.51%),145 (25.48%),2 997.00 USD,-2 997.00 USD,"34 976.25 USD
 (17 221 pips)","-29 272.97 USD
 (24 210 pips)",28 (625.14 USD),2 997.00 USD (1),0.05,43.67%,12.48%,14 hours ago,71,1 hour,1.9,77 (13.53%),492 (86.47%),1.19,10.02 USD,82.49 USD,-201.88 USD,3 (-1 317.90 USD),-2 997.00 USD (1),7.17%,,97%,2 997.00 USD,28 (625.14 USD),2 997.00 USD (1),-2 997.00 USD,3 (-1 317.90 USD),-2 997.00 USD (1),473.87 USD,2 997.00 USD (34.83%),20.24% (1 317.90 USD),4.62% (5 566.50 USD)
939,1609242,170,139 (81.76%),31 (18.24%),3 740.00 USD,-4 222.50 USD,"51 669.81 USD
 (18 748 pips)","-30 689.45 USD
 (18 853 pips)",22 (8 321.90 USD),25 314.87 USD (19),0.14,35.72%,22.10%,14 minutes ago,124,1 hour,1.58,131 (77.06%),39 (22.94%),1.68,123.41 USD,371.73 USD,-989.98 USD,8 (-13 254.95 USD),-13 254.95 USD (8),37.85%,,0%,3 740.00 USD,22 (8 321.90 USD),25 314.87 USD (19),-4 222.50 USD,8 (-13 254.95 USD),-13 254.95 USD (8),103.75 USD,13 254.95 USD (10.58%),10.99% (12 346.80 USD),42.97% (48 265.50 USD)
940,1419685,446,342 (76.68%),104 (23.32%),5.14 USD,-8.57 USD,"333.25 USD
 (6 734 456 pips)","-128.67 USD
 (2 497 893 pips)",22 (25.55 USD),35.97 USD (17),0.3,96.37%,0.91%,2 hours ago,33,2 days,6.88,231 (51.79%),215 (48.21%),2.59,0.46 USD,0.97 USD,-1.24 USD,8 (-10.89 USD),-29.74 USD (7),38.26%,464.16%,100%,5.14 USD,22 (25.55 USD),35.97 USD (17),-8.57 USD,8 (-10.89 USD),-29.74 USD (7),0.00 USD,29.74 USD (19.18%),19.18% (29.74 USD),69.65% (85.42 USD)
941,1617690,14,7 (50.00%),7 (50.00%),14.37 USD,-18.00 USD,"66.00 USD
 (341 960 pips)","-58.99 USD
 (117 988 pips)",5 (43.11 USD),43.11 USD (5),0.07,98.49%,5.28%,17 hours ago,12,22 hours,0.17,11 (78.57%),3 (21.43%),1.12,0.50 USD,9.43 USD,-8.43 USD,4 (-40.12 USD),-40.12 USD (4),8.14%,,0%,14.37 USD,5 (43.11 USD),43.11 USD (5),-18.00 USD,4 (-40.12 USD),-40.12 USD (4),39.93 USD,40.40 USD (7.85%),9.01% (36.15 USD),2.60% (7.04 USD)
942,1609436,42,39 (92.85%),3 (7.14%),3.92 GBP,-0.24 GBP,"30.73 GBP
 (3 848 pips)","-1.96 GBP
 (43 pips)",12 (8.56 GBP),13.08 GBP (11),0.97,25.71%,52.43%,17 minutes ago,15,2 hours,119.87,42 (100.00%),0 (0.00%),15.68,0.69 GBP,0.79 GBP,-0.65 GBP,1 (-0.24 GBP),-0.24 GBP (1),20.50%,,0%,3.92 GBP,12 (8.56 GBP),13.08 GBP (11),-0.24 GBP,1 (-0.24 GBP),-0.24 GBP (1),0.09 GBP,0.24 GBP (0.15%),0.17% (0.27 GBP),5.83% (8.61 GBP)
943,964981,1 225,948 (77.38%),277 (22.61%),153.40 USD,-68.01 USD,"4 484.79 USD
 (113 648 pips)","-2 516.30 USD
 (109 857 pips)",27 (38.82 USD),332.83 USD (12),0.12,77.73%,39.19%,40 minutes ago,8,17 hours,7.44,572 (46.69%),653 (53.31%),1.78,1.61 USD,4.73 USD,-9.08 USD,8 (-264.54 USD),-264.54 USD (8),4.01%,48.64%,99%,153.40 USD,27 (38.82 USD),332.83 USD (12),-68.01 USD,8 (-264.54 USD),-264.54 USD (8),18.91 USD,264.54 USD (13.00%),13.00% (264.54 USD),68.09% (1 447.24 USD)
944,1583760,21,21 (100.00%),0 (0.00%),0.78 USD,0.00 USD,"9.58 USD
 (1 146 pips)",0.00 USD,21 (9.58 USD),9.58 USD (21),3.77,8.27%,2.98%,8 hours ago,7,3 hours,0,13 (61.90%),8 (38.10%),n/a,0.46 USD,0.46 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),4.79%,,100%,0.78 USD,21 (9.58 USD),9.58 USD (21),0.00 USD,0 (0.00 USD),0.00 USD (0),0.00 USD,0.00 USD (0.00%),0.00% (0.00 USD),0.66% (1.34 USD)
945,1583846,4 564,2 388 (52.32%),2 176 (47.68%),1 884.00 USD,-1 085.45 USD,"190 417.58 USD
 (189 386 pips)","-165 411.27 USD
 (157 578 pips)",17 (666.51 USD),4 119.90 USD (10),0.06,14.58%,7.64%,2 minutes ago,230,9 minutes,5.16,1 674 (36.68%),2 890 (63.32%),1.15,5.48 USD,79.74 USD,-76.02 USD,13 (-2 621.29 USD),-2 621.29 USD (13),13.96%,169.36%,73%,1 884.00 USD,17 (666.51 USD),4 119.90 USD (10),-1 085.45 USD,13 (-2 621.29 USD),-2 621.29 USD (13),1 201.15 USD,4 844.60 USD (6.12%),5.53% (4 844.60 USD),1.83% (1 631.70 USD)
946,1539401,33,33 (100.00%),0 (0.00%),17.47 USD,0.00 USD,"271.08 USD
 (21 757 pips)",-3.25 USD,33 (271.08 USD),271.08 USD (33),1.72,100.00%,7.29%,1 day ago,7,7 days,281.93,21 (63.64%),12 (36.36%),83.41,8.21 USD,8.21 USD,0.00 USD,0 (0.00 USD),0.00 USD (0),0.80%,,0%,17.47 USD,33 (271.08 USD),271.08 USD (33),0.00 USD,0 (0.00 USD),0.00 USD (0),0.67 USD,0.95 USD (0.01%),0.01% (0.45 USD),21.54% (1 289.42 USD)
947,1018646,3 278,2 248 (68.57%),1 030 (31.42%),81.80 USD,-53.54 USD,"10 392.74 USD
 (249 830 pips)","-7 752.69 USD
 (431 590 pips)",22 (34.44 USD),83.24 USD (2),0.08,82.60%,56.27%,36 minutes ago,118,1 day,6.55,1 820 (55.52%),1 458 (44.48%),1.34,0.81 USD,4.62 USD,-7.53 USD,4 (-23.41 USD),-56.22 USD (2),5.94%,72.08%,98%,81.80 USD,22 (34.44 USD),83.24 USD (2),-53.54 USD,4 (-23.41 USD),-56.22 USD (2),0.00 USD,402.90 USD (6.93%),7.73% (402.90 USD),59.48% (2 801.10 USD)
